mol_id,E_HF,E_LNOMP2,E_LNOCCSD,E_LNOCCSDT,corr_MP2,corr_CCSD,corr_CCSDT,delta_MP2_to_CCSDT,mu,alpha,homo,lumo,gap,r2,mol_weight,atomic_numbers
832,-286.910485617012,-287.890057564545,-287.94639368229,-287.984010723499,-0.9795719475329748,-1.035908065278022,-1.0735251064870113,-0.0939531589540365,1.7549,68.34,-0.1894,0.0527,0.2421,823.6177,95.14410000000004,"[6, 6, 6, 6, 6, 6, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
833,-306.73009890998,-307.7198384359,-307.773903106247,-307.811194085457,-0.9897395259200152,-1.0438041962670468,-1.081095175477003,-0.0913556495569878,0.6525,64.17,-0.2072,0.0287,0.2359,801.4743,96.12820000000004,"[6, 6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
834,-302.900009236269,-303.902854984508,-303.952611787214,-303.990351426384,-1.0028457482389967,-1.0526025509449823,-1.0903421901149954,-0.0874964418759987,1.7982,64.62,-0.1686,0.0552,0.2239,789.8474,96.13220000000004,"[6, 6, 6, 6, 7, 6, 7, 1, 1, 1, 1, 1, 1, 1, 1]"
835,-322.720155536171,-323.733186117852,-323.780590377877,-323.818043028401,-1.0130305816809937,-1.0604348417060123,-1.0978874922300292,-0.0848569105490355,1.4862,60.58,-0.1872,0.0328,0.22,767.2702,97.11630000000004,"[6, 6, 6, 6, 7, 6, 8, 1, 1, 1, 1, 1, 1, 1]"
836,-322.728014681433,-323.744740560271,-323.789000858645,-323.826218873102,-1.016725878837974,-1.060986177211987,-1.0982041916689695,-0.0814783128309954,1.9591,60.27,-0.1793,0.0498,0.229,767.312,97.11630000000004,"[6, 6, 6, 6, 8, 6, 7, 1, 1, 1, 1, 1, 1, 1]"
837,-342.546093760662,-343.573229264393,-343.615157629668,-343.652113629884,-1.0271355037309604,-1.0690638690059586,-1.1060198692219956,-0.0788843654910351,2.07,56.37,-0.1985,0.0258,0.2243,745.1526,98.10040000000002,"[6, 6, 6, 6, 8, 6, 8, 1, 1, 1, 1, 1, 1]"
838,-302.903462890611,-303.905713470169,-303.955629774678,-303.993281442789,-1.0022505795579946,-1.0521668840669918,-1.0898185521779735,-0.0875679726199791,1.4975,64.21,-0.1791,0.0592,0.2383,791.4086,96.13220000000004,"[6, 6, 6, 7, 6, 7, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
839,-322.733007635314,-323.747345697604,-323.792215541465,-323.82907120887,-1.014338062289994,-1.0592079061510162,-1.0960635735560231,-0.0817255112660291,0.8606,59.72,-0.1782,0.0676,0.2458,766.9122,97.11630000000004,"[6, 6, 6, 7, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1]"
840,-338.755792526006,-339.792188825869,-339.831078398845,-339.868756584888,-1.036396299862986,-1.0752858728390038,-1.1129640588819711,-0.0765677590189852,1.8932,55.58,-0.198,0.0562,0.2542,722.6311,98.10440000000004,"[6, 6, 6, 7, 6, 8, 7, 1, 1, 1, 1, 1, 1]"
841,-322.724816666671,-323.736066583256,-323.783718026634,-323.820873068351,-1.0112499165849729,-1.058901359962988,-1.0960564016799594,-0.0848064850949867,1.5216,60.58,-0.1811,0.045,0.2261,766.5941,97.11630000000004,"[6, 6, 6, 8, 6, 7, 6, 1, 1, 1, 1, 1, 1, 1]"
842,-338.746102657661,-339.779212312636,-339.820944661709,-339.85889091374,-1.0331096549749643,-1.07484200404798,-1.112788256079,-0.0796786011040353,1.5474,56.14,-0.2026,0.0352,0.2377,723.5225,98.10440000000006,"[6, 6, 6, 8, 6, 7, 7, 1, 1, 1, 1, 1, 1]"
843,-358.570431159634,-359.618579999322,-359.654731571465,-359.692333472079,-1.0481488396879968,-1.0843004118310091,-1.1219023124450018,-0.073753472757005,2.5185,51.67,-0.2205,0.0268,0.2473,703.0693,99.08850000000004,"[6, 6, 6, 8, 6, 8, 7, 1, 1, 1, 1, 1]"
844,-302.923713369265,-303.926278255788,-303.97662488978,-304.015167696113,-1.0025648865230323,-1.0529115205150106,-1.0914543268480088,-0.0888894403249764,3.2012,64.01,-0.206,0.0397,0.2457,780.073,96.13220000000004,"[6, 6, 7, 6, 6, 6, 7, 1, 1, 1, 1, 1, 1, 1, 1]"
845,-322.744727549818,-323.757905588959,-323.805811723288,-323.844144741435,-1.013178039140996,-1.0610841734700216,-1.0994171916170217,-0.0862391524760255,1.0064,59.82,-0.2274,0.014,0.2414,759.2008,97.11630000000002,"[6, 6, 7, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1]"
846,-338.738295247053,-339.774362053201,-339.815629420607,-339.85407292147,-1.0360668061480285,-1.0773341735540498,-1.1157776744170178,-0.0797108682689895,1.2965,56.39,-0.1971,0.0174,0.2145,724.1518,98.10440000000004,"[6, 6, 7, 6, 7, 6, 8, 1, 1, 1, 1, 1, 1]"
847,-338.748906752899,-339.788831142799,-339.826781970066,-339.865035099675,-1.0399243898999655,-1.0778752171669908,-1.1161283467760086,-0.0762039568760428,2.949,56.23,-0.1921,0.0343,0.2263,722.6235,98.10440000000004,"[6, 6, 7, 6, 8, 6, 7, 1, 1, 1, 1, 1, 1]"
848,-358.567895266204,-359.618211813356,-359.653866375549,-359.691847142099,-1.050316547152022,-1.085971109344996,-1.1239518758949885,-0.0736353287429665,1.1474,52.27,-0.2136,0.0085,0.2221,701.6757,99.0885,"[6, 6, 7, 6, 8, 6, 8, 1, 1, 1, 1, 1]"
849,-318.893313826395,-319.918770391782,-319.962136124932,-319.999938568484,-1.0254565653870031,-1.0688222985369862,-1.106624742089025,-0.0811681767020218,1.9695,60.5,-0.1637,0.0612,0.225,757.9357,97.12030000000004,"[7, 6, 6, 6, 7, 6, 7, 1, 1, 1, 1, 1, 1, 1]"
850,-338.715863311893,-339.749516694825,-339.790723507007,-339.82795674653,-1.033653382932016,-1.074860195114013,-1.1120934346370177,-0.0784400517050016,2.4064,56.9,-0.1699,0.0513,0.2213,732.6467,98.10440000000004,"[7, 6, 6, 6, 7, 6, 8, 1, 1, 1, 1, 1, 1]"
851,-338.721022782902,-339.760687877983,-339.798418678557,-339.835732651902,-1.0396650950809772,-1.0773958956550018,-1.1147098689999666,-0.0750447739189894,2.2284,56.13,-0.174,0.0553,0.2293,735.898,98.10440000000004,"[7, 6, 6, 6, 8, 6, 7, 1, 1, 1, 1, 1, 1]"
852,-358.541989550287,-359.58982219483,-359.625418622572,-359.662213392679,-1.047832644543007,-1.0834290722850142,-1.120223842392022,-0.072391197849015,2.7516,52.68,-0.1779,0.0453,0.2232,710.6391,99.0885,"[7, 6, 6, 6, 8, 6, 8, 1, 1, 1, 1, 1]"
853,-338.723173287425,-339.760428620444,-339.798771032142,-339.835756082627,-1.0372553330189476,-1.0755977447169585,-1.112582795201945,-0.0753274621829973,1.1622,55.95,-0.1633,0.0709,0.2342,733.6699,98.10440000000004,"[7, 6, 6, 7, 6, 8, 6, 1, 1, 1, 1, 1, 1]"
854,-354.749442470598,-355.808383699783,-355.840693690562,-355.878473120252,-1.0589412291849951,-1.091251219963965,-1.1290306496539984,-0.070089420469003,1.7543,51.9,-0.1739,0.0622,0.2361,688.6177,99.09250000000004,"[7, 6, 6, 7, 6, 8, 7, 1, 1, 1, 1, 1]"
855,-374.565422351205,-375.635629324593,-375.665138282889,-375.70279453058,-1.0702069733880537,-1.0997159316840452,-1.1373721793750065,-0.0671652059869529,2.3447,48.16,-0.195,0.0349,0.2299,668.3308,100.07660000000004,"[7, 6, 6, 8, 6, 8, 7, 1, 1, 1, 1]"
856,-354.740742173608,-355.795766313335,-355.830939536553,-355.868924538722,-1.0550241397269815,-1.0901973629449913,-1.1281823651140144,-0.0731582253870328,2.1678,52.57,-0.182,0.0417,0.2236,688.8067,99.09250000000004,"[7, 6, 7, 6, 7, 6, 8, 1, 1, 1, 1, 1]"
857,-354.747802731358,-355.807452944038,-355.839723849916,-355.877641386852,-1.059650212680026,-1.091921118558048,-1.1298386554940407,-0.0701884428140147,3.1172,52.28,-0.1786,0.0495,0.2281,688.7054,99.09250000000004,"[7, 6, 7, 6, 8, 6, 7, 1, 1, 1, 1, 1]"
858,-374.570576849466,-375.639938005177,-375.669500575484,-375.707022109354,-1.0693611557109648,-1.098923726017972,-1.136445259887978,-0.0670841041770131,2.3094,48.44,-0.1945,0.0344,0.2288,666.4198,100.0766,"[7, 6, 7, 6, 8, 6, 8, 1, 1, 1, 1]"
859,-358.550459945711,-359.601642513293,-359.634477820647,-359.670934610791,-1.051182567581975,-1.0840178749360234,-1.1204746650799962,-0.0692920974980211,2.0191,51.69,-0.1714,0.0648,0.2362,711.4937,99.08850000000002,"[8, 6, 6, 6, 8, 6, 7, 1, 1, 1, 1, 1]"
860,-374.58040250188,-375.653444896783,-375.680141206709,-375.717415565735,-1.073042394903041,-1.099738704829008,-1.1370130638550222,-0.0639706689519812,1.7847,47.72,-0.1866,0.0565,0.2431,666.0864,100.0766,"[8, 6, 7, 6, 8, 6, 7, 1, 1, 1, 1]"
861,-286.912604529546,-287.891625001378,-287.948003422538,-287.98553080914,-0.9790204718319728,-1.0353988929920206,-1.0729262795940144,-0.0939058077620416,1.8965,68.88,-0.1849,0.0493,0.2342,810.2976,95.14410000000004,"[6, 6, 6, 6, 6, 6, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
862,-306.734079144851,-307.72308745711,-307.777038186624,-307.814244014682,-0.9890083122589886,-1.0429590417729742,-1.0801648698309805,-0.0911565575719919,0.1269,64.89,-0.2015,0.0273,0.2289,776.8712,96.12820000000004,"[6, 6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
863,-302.90531337037,-303.907434141873,-303.957261850933,-303.994857254845,-1.00212077150303,-1.0519484805629986,-1.089543884475006,-0.087423112971976,1.4242,64.74,-0.1766,0.0551,0.2317,779.2426,96.13220000000004,"[6, 6, 6, 6, 6, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1]"
864,-322.727647511029,-323.739010256483,-323.786357634614,-323.823500860999,-1.0113627454540506,-1.0587101235850014,-1.0958533499700138,-0.0844906045159632,1.3555,61.51,-0.1764,0.0421,0.2186,744.0315,97.11630000000004,"[6, 6, 6, 6, 6, 7, 8, 1, 1, 1, 1, 1, 1, 1]"
865,-322.734485144798,-323.74899455002,-323.793651189531,-323.830525282627,-1.014509405221986,-1.05916604473299,-1.096040137828993,-0.0815307326070069,0.8444,60.4,-0.1738,0.0626,0.2364,755.0624,97.11630000000004,"[6, 6, 6, 6, 6, 8, 7, 1, 1, 1, 1, 1, 1, 1]"
866,-322.745924314611,-323.759098433869,-323.806862412384,-323.845083967866,-1.0131741192579966,-1.0609380977730325,-1.0991596532550147,-0.0859855339970181,1.7659,60.38,-0.2243,0.0129,0.2372,750.3418,97.11630000000004,"[6, 6, 6, 7, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1]"
867,-338.746198701132,-339.779947552399,-339.821382495088,-339.859325217955,-1.033748851266978,-1.0751837939560005,-1.1131265168230016,-0.0793776655560236,1.9777,56.83,-0.1993,0.0322,0.2315,716.5148,98.10440000000004,"[6, 6, 6, 7, 6, 7, 8, 1, 1, 1, 1, 1, 1]"
868,-338.754633491289,-339.791429663128,-339.830222531238,-339.867878809094,-1.0367961718390006,-1.0755890399490229,-1.113245317805024,-0.0764491459660234,2.3274,55.95,-0.1961,0.0513,0.2474,726.3185,98.10440000000004,"[6, 6, 6, 7, 6, 8, 7, 1, 1, 1, 1, 1, 1]"
869,-358.575048835471,-359.623605497434,-359.659353873063,-359.696839685216,-1.048556661963005,-1.084305037592003,-1.1217908497449685,-0.0732341877819635,0.7781,52.25,-0.2163,0.0262,0.2425,695.4339,99.08850000000002,"[6, 6, 6, 7, 6, 8, 8, 1, 1, 1, 1, 1]"
870,-338.737506612856,-339.774536603294,-339.81516896274,-339.853421508086,-1.0370299904379865,-1.077662349884008,-1.1159148952299915,-0.0788849047920052,2.5916,57.19,-0.196,0.0257,0.2217,717.3895,98.10440000000004,"[6, 6, 7, 6, 6, 7, 8, 1, 1, 1, 1, 1, 1]"
871,-338.742161474182,-339.781681538596,-339.819826441625,-339.857761254854,-1.0395200644139777,-1.0776649674430132,-1.115599780671971,-0.0760797162579933,2.6666,56.19,-0.1933,0.0472,0.2404,727.3056,98.10440000000004,"[6, 6, 7, 6, 6, 8, 7, 1, 1, 1, 1, 1, 1]"
872,-318.897595578497,-319.92311291595,-319.966279717115,-320.003981216134,-1.0255173374530386,-1.068684138618039,-1.106385637637004,-0.0808683001839654,0.3173,60.48,-0.171,0.0618,0.2327,748.8092,97.12030000000004,"[7, 6, 6, 6, 6, 7, 7, 1, 1, 1, 1, 1, 1, 1]"
873,-338.72040827899,-339.75589809001,-339.796408229705,-339.833865072197,-1.0354898110199997,-1.075999950714959,-1.1134567932069783,-0.0779669821869788,2.0265,57.35,-0.1783,0.0406,0.2189,715.172,98.10440000000004,"[7, 6, 6, 6, 6, 7, 8, 1, 1, 1, 1, 1, 1]"
874,-338.726564605331,-339.764971245112,-339.802850060593,-339.839867789934,-1.0384066397809877,-1.0762854552619956,-1.1133031846029553,-0.0748965448219678,0.343,55.88,-0.1749,0.0646,0.2395,725.6234,98.10440000000004,"[7, 6, 6, 6, 6, 8, 7, 1, 1, 1, 1, 1, 1]"
875,-358.548492999947,-359.598143833366,-359.633165238522,-359.67017732778,-1.0496508334190366,-1.084672238575024,-1.1216843278330089,-0.0720334944139722,2.0293,52.69,-0.1916,0.0354,0.227,693.7941,99.0885,"[7, 6, 6, 6, 6, 8, 8, 1, 1, 1, 1, 1]"
876,-354.738669640825,-355.796353368137,-355.830999497486,-355.869247466234,-1.0576837273119963,-1.0923298566610242,-1.1305778254090342,-0.0728940980970378,2.9043,52.81,-0.2014,0.0306,0.232,687.7705,99.09250000000004,"[7, 6, 6, 7, 6, 7, 8, 1, 1, 1, 1, 1]"
877,-354.745827715274,-355.806598286069,-355.838556729676,-355.876406163475,-1.0607705707950004,-1.092729014401982,-1.1305784482009926,-0.0698078774059922,1.9578,51.7,-0.1914,0.055,0.2464,696.1402,99.09250000000004,"[7, 6, 6, 7, 6, 8, 7, 1, 1, 1, 1, 1]"
878,-374.567788429334,-375.640212385789,-375.669107238453,-375.706890431557,-1.0724239564550544,-1.10131880911905,-1.1391020022230125,-0.0666780457679578,1.1577,48.35,-0.2191,0.0241,0.2432,666.9129,100.0766,"[7, 6, 6, 7, 6, 8, 8, 1, 1, 1, 1]"
879,-358.55412741449,-359.604571058299,-359.637499094635,-359.673678834785,-1.0504436438089897,-1.083371680145035,-1.1195514202950108,-0.069107776486021,0.4363,51.65,-0.1637,0.0726,0.2363,700.6426,99.08850000000002,"[8, 6, 6, 6, 6, 8, 7, 1, 1, 1, 1, 1]"
880,-374.572106730062,-375.646102287112,-375.672661296108,-375.709768239132,-1.0739955570500117,-1.1005545660460143,-1.1376615090700284,-0.0636659520200169,1.5885,47.59,-0.1858,0.0621,0.2479,671.6545,100.07660000000004,"[8, 6, 6, 7, 6, 8, 7, 1, 1, 1, 1]"
881,-338.729259344471,-339.759936847434,-339.803786318097,-339.841431116886,-1.0306775029629875,-1.074526973626007,-1.1121717724149676,-0.08149426945198,3.5255,57.83,-0.1875,0.0349,0.2224,712.3352,98.10440000000004,"[6, 6, 6, 7, 6, 7, 8, 1, 1, 1, 1, 1, 1]"
882,-338.770710163167,-339.80341506348,-339.843561182872,-339.881012170838,-1.032704900312979,-1.0728510197050127,-1.1103020076710095,-0.0775971073580308,3.995,56.15,-0.1889,0.0448,0.2337,721.2931,98.10440000000004,"[6, 6, 6, 7, 6, 8, 7, 1, 1, 1, 1, 1, 1]"
883,-358.591428158014,-359.637214251173,-359.673573158597,-359.710871862943,-1.0457860931589948,-1.0821450005829547,-1.1194437049289832,-0.0736576117699883,4.7534,52.51,-0.2119,0.0277,0.2397,692.3648,99.08850000000002,"[6, 6, 6, 7, 6, 8, 8, 1, 1, 1, 1, 1]"
884,-338.728100999293,-339.758405555359,-339.802550360417,-339.840122919609,-1.0303045560659712,-1.0744493611239818,-1.1120219203159536,-0.0817173642499824,3.7223,57.33,-0.1893,0.035,0.2243,720.44,98.10440000000006,"[6, 6, 6, 8, 6, 7, 7, 1, 1, 1, 1, 1, 1]"
885,-358.549141917684,-359.591826062097,-359.632597000366,-359.669867335465,-1.0426841444130446,-1.0834550826820075,-1.1207254177810455,-0.0780412733680009,3.9101,53.41,-0.2175,0.0207,0.2382,691.3594,99.08850000000004,"[6, 6, 6, 8, 6, 7, 8, 1, 1, 1, 1, 1]"
886,-358.589737687866,-359.635373773474,-359.67192754505,-359.70919161289,-1.0456360856080096,-1.0821898571840052,-1.119453925024004,-0.0738178394159945,5.1359,52.05,-0.2139,0.0278,0.2418,700.8791,99.08850000000004,"[6, 6, 6, 8, 6, 8, 7, 1, 1, 1, 1, 1]"
887,-378.410147834666,-379.468983651343,-379.501736644434,-379.538807375534,-1.0588358166770035,-1.091588809767984,-1.128659540868,-0.0698237241909964,4.8929,48.41,-0.2414,0.0124,0.2538,672.3819,100.07260000000002,"[6, 6, 6, 8, 6, 8, 8, 1, 1, 1, 1]"
888,-354.720119368581,-355.773989454181,-355.810957365015,-355.848672640825,-1.0538700856000105,-1.0908379964340045,-1.1285532722440053,-0.0746831866439947,4.0951,53.96,-0.176,0.0503,0.2263,679.0822,99.09250000000004,"[7, 6, 6, 7, 6, 7, 8, 1, 1, 1, 1, 1]"
889,-354.761372929946,-355.816936898541,-355.850477930176,-355.887995222939,-1.0555639685949814,-1.0891050002300062,-1.1266222929930336,-0.0710583243980522,4.7064,52.31,-0.1795,0.0543,0.2338,689.3551,99.09250000000004,"[7, 6, 6, 7, 6, 8, 7, 1, 1, 1, 1, 1]"
890,-374.58248697699,-375.651864354476,-375.680845073905,-375.718323414105,-1.0693773774859778,-1.0983580969149784,-1.1358364371149603,-0.0664590596289826,5.1829,48.82,-0.1911,0.0466,0.2378,659.6148,100.0766,"[7, 6, 6, 7, 6, 8, 8, 1, 1, 1, 1]"
891,-374.541922940959,-375.609031692511,-375.642878106809,-375.680466949311,-1.0671087515519844,-1.100955165849996,-1.1385440083519711,-0.0714352567999867,3.0803,49.51,-0.2198,0.0181,0.2379,662.8337,100.07660000000004,"[7, 6, 6, 8, 6, 7, 8, 1, 1, 1, 1]"
892,-374.580922415624,-375.649361340129,-375.679198895753,-375.716552160873,-1.068438924505017,-1.098276480129016,-1.1356297452489912,-0.0671908207439742,5.6891,48.4,-0.2028,0.0398,0.2427,668.2968,100.07660000000004,"[7, 6, 6, 8, 6, 8, 7, 1, 1, 1, 1]"
893,-394.401853961083,-395.483832503019,-395.50930570561,-395.54642019537,-1.081978541935996,-1.1074517445269976,-1.1445662342869696,-0.0625876923509736,5.5589,44.88,-0.2178,0.0334,0.2512,639.068,101.0607,"[7, 6, 6, 8, 6, 8, 8, 1, 1, 1]"
894,-374.546838875185,-375.61519119159,-375.646653222421,-375.683951949718,-1.0683523164049689,-1.099814347235963,-1.1371130745329765,-0.0687607581280076,2.3767,49.46,-0.1858,0.0486,0.2344,658.0445,100.07660000000004,"[8, 6, 6, 7, 6, 7, 8, 1, 1, 1, 1]"
895,-374.587957181901,-375.657229915614,-375.685080890066,-375.72199104258,-1.0692727337129782,-1.097123708164986,-1.1340338606789828,-0.0647611269660046,4.6832,47.88,-0.1833,0.0512,0.2345,666.7767,100.07660000000004,"[8, 6, 6, 7, 6, 8, 7, 1, 1, 1, 1]"
896,-394.409323804725,-395.493392414664,-395.516784665517,-395.553834112675,-1.0840686099390382,-1.107460860792003,-1.1445103079500427,-0.0604416980110045,3.114,44.36,-0.2031,0.0458,0.2489,638.5325,101.0607,"[8, 6, 6, 7, 6, 8, 8, 1, 1, 1]"
897,-374.545639117017,-375.612410677402,-375.64416166166,-375.681173956365,-1.066771560385007,-1.0985225446430036,-1.1355348393479971,-0.0687632789629901,4.0805,49.23,-0.1871,0.0426,0.2297,665.4617,100.07660000000004,"[8, 6, 6, 8, 6, 7, 7, 1, 1, 1, 1]"
898,-394.366981173603,-395.447013908812,-395.475091915711,-395.511901484716,-1.080032735208988,-1.1081107421080103,-1.144920311113026,-0.0648875759040379,2.3081,45.36,-0.2123,0.0416,0.2538,636.5841,101.06070000000004,"[8, 6, 6, 8, 6, 7, 8, 1, 1, 1]"
899,-414.226948398731,-415.323761231741,-415.343684668983,-415.380385699204,-1.0968128330100058,-1.1167362702519767,-1.1534373004730014,-0.0566244674629956,3.6671,40.61,-0.2319,0.0286,0.2605,618.2559,102.0448,"[8, 6, 6, 8, 6, 8, 8, 1, 1]"
900,-286.899377548142,-287.879356993379,-287.935556656624,-287.973509781474,-0.9799794452370064,-1.0361791084819745,-1.0741322333319658,-0.0941527880949593,1.8384,68.21,-0.1961,0.0494,0.2455,805.9643,95.14410000000004,"[6, 7, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
901,-302.888994330556,-303.892721750345,-303.942135999512,-303.980222347233,-1.0037274197890156,-1.053141668956016,-1.0912280166770074,-0.0875005968879918,1.8575,64.76,-0.1719,0.0525,0.2244,773.113,96.13220000000004,"[6, 7, 6, 6, 6, 7, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
902,-322.717133983207,-323.734557587676,-323.778533681189,-323.816100541083,-1.017423604469002,-1.061399697981983,-1.0989665578759968,-0.0815429534069949,1.7744,60.31,-0.1841,0.0475,0.2317,750.6495,97.11630000000002,"[6, 7, 6, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1]"
903,-302.910431672059,-303.914218132371,-303.964225530441,-304.003199581512,-1.0037864603119715,-1.0537938583819937,-1.0927679094529594,-0.0889814491409879,3.5741,63.83,-0.2122,0.0367,0.249,777.9635,96.13220000000004,"[6, 7, 6, 7, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
904,-318.904354604913,-319.93182537617,-319.974862083623,-320.014078576915,-1.0274707712570148,-1.0705074787099988,-1.109723972001973,-0.0822532007449581,3.1927,60.5,-0.1822,0.0386,0.2207,744.091,97.12030000000004,"[6, 7, 6, 7, 6, 7, 6, 1, 1, 1, 1, 1, 1, 1]"
905,-338.736196848783,-339.777517474601,-339.815044428921,-339.853683022878,-1.0413206258180026,-1.0788475801380173,-1.1174861740950064,-0.0761655482770038,3.0931,56.09,-0.1973,0.0318,0.229,720.9454,98.10440000000004,"[6, 7, 6, 7, 6, 8, 6, 1, 1, 1, 1, 1, 1]"
906,-337.549845178113,-338.555435631537,-338.591826728873,-338.632504369899,-1.00559045342402,-1.0419815507599992,-1.0826591917859787,-0.0770687383619588,3.2038,55.61,-0.2413,-0.0317,0.2096,604.8294,96.0886,"[7, 6, 6, 6, 8, 6, 7, 1, 1, 1, 1]"
907,-333.732191301462,-334.749670583257,-334.783088267345,-334.825064836086,-1.0174792817949765,-1.0508969658829983,-1.0928735346240046,-0.0753942528290281,6.8848,55.72,-0.2328,-0.0391,0.1937,593.0185,96.09260000000005,"[7, 6, 7, 6, 7, 6, 7, 1, 1, 1, 1]"
908,-353.552283936431,-354.582832962825,-354.612610360516,-354.654302850717,-1.0305490263939987,-1.0603264240849626,-1.1020189142859635,-0.0714698878919648,4.1255,51.09,-0.2655,-0.0496,0.2159,575.5169,97.07670000000002,"[7, 6, 7, 6, 8, 6, 7, 1, 1, 1]"
909,-321.577097980187,-322.560966603909,-322.598357470655,-322.638259678954,-0.9838686237220032,-1.021259490468026,-1.0611616987670232,-0.07729307504502,6.5185,58.94,-0.2147,-0.0104,0.2043,636.0533,95.10050000000004,"[8, 6, 6, 6, 7, 6, 6, 1, 1, 1, 1, 1]"
910,-337.580779472807,-338.587644354303,-338.619389118833,-338.660105293499,-1.0068648814959715,-1.038609646025975,-1.0793258206919631,-0.0724609391959916,7.3926,54.43,-0.2323,-0.0284,0.2039,604.9605,96.08860000000004,"[8, 6, 6, 6, 7, 6, 7, 1, 1, 1, 1]"
911,-341.389654154843,-342.384097604709,-342.419326502398,-342.458626421829,-0.9944434498659688,-1.0296723475549925,-1.068972266986009,-0.07452881712004,3.7714,54.33,-0.2372,-0.0374,0.1998,617.7884,96.0846,"[8, 6, 6, 6, 8, 6, 6, 1, 1, 1, 1]"
912,-357.395751771265,-358.414623267535,-358.44335867369,-358.483559131847,-1.0188714962699803,-1.0476069024250023,-1.087807360582019,-0.0689358643120385,4.7817,49.87,-0.2557,-0.0481,0.2076,587.4329,97.0727,"[8, 6, 6, 6, 8, 6, 7, 1, 1, 1]"
913,-373.400450353071,-374.443713060215,-374.466004307442,-374.507206645627,-1.043262707143981,-1.065553954371012,-1.1067562925559855,-0.0634935854120044,5.2453,45.42,-0.2737,-0.0602,0.2136,558.3529,98.0608,"[8, 6, 7, 6, 8, 6, 7, 1, 1]"
914,-333.748004533346,-334.76242905919,-334.795050007877,-334.837304127781,-1.0144245258440492,-1.0470454745310462,-1.0892995944350332,-0.074875068590984,2.5204,55.13,-0.2379,-0.0605,0.1774,590.8998,96.09260000000005,"[7, 6, 7, 6, 7, 6, 7, 1, 1, 1, 1]"
915,-321.547199015098,-322.529562208477,-322.571208157788,-322.611218320582,-0.9823631933790012,-1.0240091426900335,-1.0640193054840097,-0.0816561121050085,3.2154,61.04,-0.2142,-0.0473,0.167,626.3181,95.10050000000004,"[7, 6, 8, 6, 6, 6, 6, 1, 1, 1, 1, 1]"
